Year,Round,SeasonRoundNumber,TeamID,Team,RatingAtt,RatingDef,RatingOverall,RankAtt,RankDef,RankOverall,Matches,Wins,Losses,Draws,For,Against,Percentage,Points,MR
2012,0,26,10,Melb,-16.553,-14.884,-31.437,15,16,16,22,4,18,0,1580,2341,67.49,16,18.181818181818183
2012,0,26,11,Port,-15.344,-3.777,-19.121,14,12,14,22,5,16,1,1691,2144,78.87,22,25
2012,0,26,12,Rich,6.368,1.571,7.939,9,10,10,22,10,11,1,2169,1943,111.63,42,47.72727272727273
2012,0,26,13,St K,10.389,3.005,13.393999999999998,4,9,7,22,12,10,0,2347,1903,123.33,48,54.54545454545454
2012,0,26,14,Syd,9.849,18.879,28.728,5,1,2,24,18,6,0,2457,1741,141.13,72,75
2012,0,26,15,WC,8.512,13.555,22.067,6,3,3,24,16,8,0,2466,1946,126.72,64,66.66666666666666
2012,0,26,16,WB,-19.071,-10.434,-29.505000000000003,16,15,15,22,5,17,0,1542,2301,67.01,20,22.727272727272727
2012,0,26,19,GC,-22.5,-19.633,-42.132999999999996,17,17,17,22,3,19,0,1509,2481,60.82,12,13.636363636363635
2012,0,26,20,GWS,-31.123,-29.848,-60.971000000000004,18,18,18,22,2,20,0,1270,2751,46.17,8,9.090909090909092
2012,0,27,1,Adel,11.873,8.323,20.195999999999998,2,5,4,25,18,7,0,2643,2072,127.56,72,72
2012,0,27,2,Bris,-3.24,-3.106,-6.346,13,11,13,22,10,12,0,1904,2092,91.01,40,45.45454545454545
2012,0,27,3,Carl,6.507,4.518,11.024999999999999,8,8,9,22,11,11,0,2079,1925,108,44,50
2012,0,27,4,Coll,4.367,7.118,11.485,10,7,8,25,17,8,0,2363,2114,111.78,68,68
2012,0,27,5,Ess,0.238,-6.51,-6.272,12,14,12,22,11,11,0,2091,2090,100.05,44,50
2012,0,27,6,Frem,0.797,15.381,16.178,11,2,6,24,15,9,0,2123,1852,114.63,60,62.5
2012,0,27,7,Geel,11.483,7.675,19.158,3,6,5,23,15,8,0,2289,1982,115.49,60,65.21739130434783
2012,0,27,8,Haw,28.811,13.804,42.615,1,3,1,25,19,6,0,2992,2013,148.63,76,76
2012,0,27,9,NM,8.21,-6.064,2.146000000000001,7,13,11,23,14,9,0,2425,2259,107.35,56,60.86956521739131
2012,0,27,10,Melb,-16.44,-14.997,-31.437,15,16,16,22,4,18,0,1580,2341,67.49,16,18.181818181818183
2012,0,27,11,Port,-15.231,-3.89,-19.121,14,12,14,22,5,16,1,1691,2144,78.87,22,25
2012,0,27,12,Rich,6.481,1.458,7.939,9,10,10,22,10,11,1,2169,1943,111.63,42,47.72727272727273
2012,0,27,13,St K,10.502,2.892,13.394,4,9,7,22,12,10,0,2347,1903,123.33,48,54.54545454545454
2012,0,27,14,Syd,9.372,20.21,29.582,5,1,2,25,19,6,0,2548,1822,139.85,76,76
2012,0,27,15,WC,8.625,13.442,22.067,6,4,3,24,16,8,0,2466,1946,126.72,64,66.66666666666666
2012,0,27,16,WB,-18.958,-10.546,-29.503999999999998,16,15,15,22,5,17,0,1542,2301,67.01,20,22.727272727272727
2012,0,27,19,GC,-22.387,-19.746,-42.132999999999996,17,17,17,22,3,19,0,1509,2481,60.82,12,13.636363636363635
2012,0,27,20,GWS,-31.01,-29.961,-60.971000000000004,18,18,18,22,2,20,0,1270,2751,46.17,8,9.090909090909092
2013,0,0,1,Adel,7.611,5.335,12.946,2,5,4,0,0,0,0,0,0,,0,
2013,0,0,2,Bris,-2.077,-1.991,-4.068,13,11,13,0,0,0,0,0,0,,0,
2013,0,0,3,Carl,4.171,2.896,7.067,8,8,9,0,0,0,0,0,0,,0,
2013,0,0,4,Coll,2.799,4.562,7.361000000000001,10,7,8,0,0,0,0,0,0,,0,
2013,0,0,5,Ess,0.153,-4.173,-4.0200000000000005,12,14,12,0,0,0,0,0,0,,0,
2013,0,0,6,Frem,0.511,9.859,10.37,11,2,6,0,0,0,0,0,0,,0,
2013,0,0,7,Geel,7.361,4.92,12.280999999999999,3,6,5,0,0,0,0,0,0,,0,
2013,0,0,8,Haw,18.468,8.848,27.316000000000003,1,3,1,0,0,0,0,0,0,,0,
2013,0,0,9,NM,5.262,-3.887,1.3749999999999996,7,13,11,0,0,0,0,0,0,,0,
2013,0,0,10,Melb,-10.538,-9.613,-20.151,15,16,16,0,0,0,0,0,0,,0,
2013,0,0,11,Port,-9.763,-2.493,-12.256,14,12,14,0,0,0,0,0,0,,0,
2013,0,0,12,Rich,4.154,0.934,5.088,9,10,10,0,0,0,0,0,0,,0,
2013,0,0,13,St K,6.732,1.854,8.586,4,9,7,0,0,0,0,0,0,,0,
2013,0,0,14,Syd,6.007,12.954,18.961,5,1,2,0,0,0,0,0,0,,0,
2013,0,0,15,WC,5.529,8.617,14.146,6,4,3,0,0,0,0,0,0,,0,
2013,0,0,16,WB,-12.152,-6.76,-18.912,16,15,15,0,0,0,0,0,0,,0,
2013,0,0,19,GC,-14.35,-12.657,-27.006999999999998,17,17,17,0,0,0,0,0,0,,0,
2013,0,0,20,GWS,-19.877,-19.205,-39.081999999999994,18,18,18,0,0,0,0,0,0,,0,
2013,1,1,1,Adel,4.591,3.024,7.615,6,8,8,1,0,1,0,82,117,70.09,0,0
2013,1,1,2,Bris,-4.502,-6.323,-10.825,14,15,14,1,0,1,0,59,127,46.46,0,0
2013,1,1,3,Carl,5.663,-1.922,3.7410000000000005,4,12,10,1,0,1,0,101,106,95.28,0,0
2013,1,1,4,Coll,2.875,7.698,10.573,8,5,6,1,1,0,0,103,87,118.39,4,100
2013,1,1,5,Ess,2.464,-1.153,1.311,10,11,12,1,1,0,0,117,82,142.68,4,100
2013,1,1,6,Frem,2.613,10.369,12.982,9,2,3,1,1,0,0,108,80,135,4,100
2013,1,1,7,Geel,8.394,8.065,16.459,3,3,2,1,1,0,0,93,86,108.14,4,100
2013,1,1,8,Haw,15.323,7.815,23.138,1,4,1,1,0,1,0,86,93,92.47,0,0
2013,1,1,9,NM,2.126,-3.963,-1.8370000000000002,11,13,13,1,0,1,0,87,103,84.47,0,0
2013,1,1,10,Melb,-17.494,-16.951,-34.445,17,18,18,1,0,1,0,54,133,40.6,0,0
2013,1,1,11,Port,-2.426,4.463,2.037,13,7,11,1,1,0,0,133,54,246.3,4,100
2013,1,1,12,Rich,8.972,-0.558,8.414,2,10,7,1,1,0,0,106,101,104.95,4,100
2013,1,1,13,St K,3.88,0.982,4.862,7,9,9,1,0,1,0,77,90,85.56,0,0
2013,1,1,14,Syd,1.532,10.809,12.341,12,1,4,1,1,0,0,106,76,139.47,4,100
2013,1,1,15,WC,5.019,6.514,11.533000000000001,5,6,5,1,0,1,0,80,108,74.07,0,0
2013,1,1,16,WB,-7.821,-4.335,-12.155999999999999,15,14,15,1,1,0,0,127,59,215.25,4,100
2013,1,1,19,GC,-13.478,-9.805,-23.283,16,16,16,1,1,0,0,90,77,116.88,4,100
2013,1,1,20,GWS,-17.732,-14.73,-32.462,18,17,17,1,0,1,0,76,106,71.7,0,0
2013,2,2,1,Adel,2.978,4.139,7.117000000000001,7,7,8,2,1,1,0,178,194,91.75,4,50
2013,2,2,2,Bris,-5.618,-4.71,-10.328,14,15,14,2,0,2,0,136,223,60.99,0,0
2013,2,2,3,Carl,4.979,-3.812,1.1670000000000003,5,12,12,2,0,2,0,201,223,90.13,0,0
2013,2,2,4,Coll,4.765,8.383,13.148,6,5,4,2,2,0,0,220,187,117.65,8,100
2013,2,2,5,Ess,10.118,4.874,14.992,2,6,3,2,2,0,0,301,118,255.08,8,100
2013,2,2,6,Frem,2.365,10.443,12.808,9,2,5,2,2,0,0,214,158,135.44,8,100
2013,2,2,7,Geel,8.812,8.447,17.259,3,4,2,2,2,0,0,205,194,105.67,8,100
2013,2,2,8,Haw,18.467,10.326,28.793,1,3,1,2,1,1,0,234,191,122.51,4,50
2013,2,2,9,NM,1.745,-4.38,-2.635,10,14,13,2,0,2,0,195,215,90.7,0,0
2013,2,2,10,Melb,-23.52,-24.605,-48.125,18,18,18,2,0,2,0,90,317,28.39,0,0
2013,2,2,11,Port,0.841,2.59,3.431,11,10,10,2,2,0,0,267,132,202.27,8,100
2013,2,2,12,Rich,7.955,3.053,11.008,4,9,6,2,2,0,0,205,183,112.02,8,100
2013,2,2,13,St K,0.269,1.999,2.2680000000000002,13,11,11,2,0,2,0,159,189,84.13,0,0
2013,2,2,14,Syd,0.353,10.595,10.948,12,1,7,2,2,0,0,220,149,147.65,8,100
2013,2,2,15,WC,2.508,3.37,5.878,8,8,9,2,0,2,0,178,256,69.53,0,0
2013,2,2,16,WB,-7.894,-4.087,-11.981,15,13,15,2,1,1,0,205,165,124.24,4,50
2013,2,2,19,GC,-13.264,-8.626,-21.89,16,16,16,2,1,1,0,163,191,85.34,4,50
2013,2,2,20,GWS,-15.859,-17.996,-33.855,17,17,17,2,0,2,0,154,240,64.17,0,0
2013,3,3,1,Adel,3.065,1.938,5.003,8,11,11,3,1,2,0,287,312,91.99,4,33.33333333333333
2013,3,3,2,Bris,-6.65,-4.895,-11.545,14,13,14,3,1,2,0,230,315,73.02,4,33.33333333333333
2013,3,3,3,Carl,5.603,-2.345,3.2579999999999996,6,12,12,3,0,3,0,304,342,88.89,0,0
2013,3,3,4,Coll,3.978,5.464,9.442,7,7,8,3,2,1,0,310,332,93.37,8,66.66666666666666
2013,3,3,5,Ess,8.762,7.671,16.433,3,5,2,3,3,0,0,373,186,200.54,12,100
2013,3,3,6,Frem,-0.432,11.799,11.366999999999999,13,1,7,3,2,1,0,282,230,122.61,8,66.66666666666666
2013,3,3,7,Geel,7.344,7.822,15.166,4,4,3,3,3,0,0,324,297,109.09,12,100
2013,3,3,8,Haw,21.385,11.113,32.498000000000005,1,2,1,3,2,1,0,379,281,134.88,8,66.66666666666666
2013,3,3,9,NM,2.649,-6.304,-3.6550000000000002,10,15,13,3,0,3,0,287,346,82.95,0,0
2013,3,3,10,Melb,-25.171,-28.914,-54.085,18,18,18,3,0,3,0,173,494,35.02,0,0
2013,3,3,11,Port,3.041,2.503,5.5440000000000005,9,10,10,3,3,0,0,385,241,159.75,12,100
2013,3,3,12,Rich,8.887,6.18,15.067,2,6,4,3,3,0,0,340,251,135.46,12,100
2013,3,3,13,St K,1.422,5.019,6.441,12,9,9,3,1,2,0,299,257,116.34,4,33.33333333333333
2013,3,3,14,Syd,2.277,9.69,11.966999999999999,11,3,5,3,3,0,0,351,241,145.64,12,100
2013,3,3,15,WC,6.817,5.02,11.837,5,8,6,3,1,2,0,355,339,104.72,4,33.33333333333333
2013,3,3,16,WB,-11.021,-5.019,-16.04,15,14,15,3,1,2,0,273,300,91,4,33.33333333333333
2013,3,3,19,GC,-13.08,-7.593,-20.673000000000002,16,16,16,3,1,2,0,255,285,89.47,4,33.33333333333333
2013,3,3,20,GWS,-18.878,-19.149,-38.027,17,17,17,3,0,3,0,222,380,58.42,0,0
2013,4,4,1,Adel,-0.568,6.892,6.324000000000001,12,7,9,4,2,2,0,367,340,107.94,8,50
2013,4,4,2,Bris,-10.106,-7.362,-17.468,14,16,15,4,1,3,0,292,440,66.36,4,25
2013,4,4,3,Carl,7.07,-2.068,5.002000000000001,5,13,11,4,1,3,0,393,407,96.56,4,25
2013,4,4,4,Coll,6.775,7.047,13.822,6,6,4,4,3,1,0,423,411,102.92,12,75
2013,4,4,5,Ess,11.809,7.284,19.093,2,5,2,4,4,0,0,501,277,180.87,16,100
2013,4,4,6,Frem,-0.754,11.613,10.859,13,1,5,4,2,2,0,358,348,102.87,8,50
2013,4,4,7,Geel,9.659,8.126,17.785,3,3,3,4,4,0,0,448,400,112,16,100
2013,4,4,8,Haw,21.571,11.435,33.006,1,2,1,4,3,1,0,497,357,139.22,12,75
2013,4,4,9,NM,5.116,-2.849,2.2669999999999995,8,14,13,4,1,3,0,412,408,100.98,4,25
2013,4,4,10,Melb,-21.201,-29.125,-50.326,18,18,18,4,1,3,0,317,597,53.1,4,25
2013,4,4,11,Port,1.852,3.631,5.483,10,8,10,4,4,0,0,489,307,159.28,16,100
2013,4,4,12,Rich,7.305,3.383,10.687999999999999,4,10,6,4,3,1,0,419,364,115.11,12,75
2013,4,4,13,St K,1.808,1.972,3.7800000000000002,11,11,12,4,1,3,0,390,385,101.3,4,25
2013,4,4,14,Syd,1.972,7.375,9.347,9,4,8,4,3,1,0,454,365,124.38,12,75
2013,4,4,15,WC,6.54,3.554,10.094,7,9,7,4,1,3,0,420,428,98.13,4,25
2013,4,4,16,WB,-15.975,-1.385,-17.36,16,12,14,4,1,3,0,301,380,79.21,4,25
2013,4,4,19,GC,-14.208,-6.404,-20.612000000000002,15,15,16,4,1,3,0,321,389,82.52,4,25
2013,4,4,20,GWS,-18.668,-23.119,-41.787,17,17,17,4,0,4,0,325,524,62.02,0,0
2013,5,5,1,Adel,-1.515,6.588,5.073,12,6,11,5,2,3,0,450,455,98.9,8,40
2013,5,5,2,Bris,-10.185,-8.754,-18.939,14,16,16,5,2,3,0,414,534,77.53,8,40
2013,5,5,3,Carl,7.374,-1.122,6.252,4,12,9,5,2,3,0,508,490,103.67,8,40
2013,5,5,4,Coll,5.84,5.666,11.506,8,7,4,5,3,2,0,498,532,93.61,12,60
2013,5,5,5,Ess,13.19,8.219,21.409,2,4,2,5,5,0,0,622,352,176.7,20,100
2013,5,5,6,Frem,-2.817,12.94,10.123,13,1,8,5,3,2,0,439,428,102.57,12,60
2013,5,5,7,Geel,10.613,7.841,18.454,3,5,3,5,5,0,0,555,486,114.2,20,100
2013,5,5,8,Haw,20.483,9.461,29.944000000000003,1,3,1,5,4,1,0,596,453,131.57,16,80
2013,5,5,9,NM,7.09,-1.761,5.329,5,13,10,5,1,4,0,508,507,100.2,4,20
2013,5,5,10,Melb,-19.808,-29.045,-48.853,18,18,18,5,1,4,0,411,719,57.16,4,20
2013,5,5,11,Port,0.667,3.55,4.217,10,10,12,5,5,0,0,573,386,148.45,20,100
2013,5,5,12,Rich,5.977,5.447,11.424,7,8,5,5,3,2,0,499,445,112.13,12,60
2013,5,5,13,St K,-0.529,2.369,1.8400000000000003,11,11,13,5,1,4,0,453,464,97.63,4,20
2013,5,5,14,Syd,1.576,9.713,11.289,9,2,7,5,4,1,0,533,428,124.53,16,80
2013,5,5,15,WC,6.622,4.739,11.361,6,9,6,5,1,4,0,499,512,97.46,4,20
2013,5,5,16,WB,-15.69,-2.339,-18.029,16,14,15,5,1,4,0,387,487,79.47,4,20
2013,5,5,19,GC,-10.357,-6.541,-16.898,15,15,14,5,2,3,0,469,493,95.13,8,40
2013,5,5,20,GWS,-18.531,-26.97,-45.501,17,17,17,5,0,5,0,429,672,63.84,0,0
2013,6,6,1,Adel,-1.574,7.13,5.556,12,5,9,6,2,4,0,528,544,97.06,8,33.33333333333333
2013,6,6,2,Bris,-11.407,-9.687,-21.094,15,16,16,6,2,4,0,469,649,72.27,8,33.33333333333333
2013,6,6,3,Carl,6.122,-1.705,4.417,6,13,12,6,3,3,0,629,550,114.36,12,50
2013,6,6,4,Coll,6.293,6.121,12.414000000000001,5,7,5,6,4,2,0,601,609,98.69,16,66.66666666666666
2013,6,6,5,Ess,12.925,6.282,19.207,2,6,3,6,6,0,0,742,433,171.36,24,100
2013,6,6,6,Frem,-2.535,13.695,11.16,13,1,7,6,4,2,0,538,482,111.62,16,66.66666666666666
2013,6,6,7,Geel,12.577,8.548,21.125,3,4,2,6,6,0,0,686,573,119.72,24,100
2013,6,6,8,Haw,19.942,9.52,29.462,1,3,1,6,5,1,0,685,531,129,20,83.33333333333334
2013,6,6,9,NM,6.063,-1.318,4.744999999999999,7,12,11,6,2,4,0,601,590,101.86,8,33.33333333333333
2013,6,6,10,Melb,-19.225,-27.794,-47.019000000000005,18,18,18,6,1,5,0,471,840,56.07,4,16.666666666666664
2013,6,6,11,Port,0.224,4.578,4.8020000000000005,10,8,10,6,5,1,0,656,479,136.95,20,83.33333333333334
2013,6,6,12,Rich,5.271,3.483,8.754,8,10,8,6,3,3,0,586,576,101.74,12,50
2013,6,6,13,St K,-0.984,1.916,0.9319999999999999,11,11,13,6,1,5,0,530,567,93.47,4,16.666666666666664
2013,6,6,14,Syd,2.509,10.934,13.443,9,2,4,6,5,1,0,648,483,134.16,20,83.33333333333334
2013,6,6,15,WC,7,4.542,11.542,4,9,6,6,2,4,0,636,579,109.84,8,33.33333333333333
2013,6,6,16,WB,-15.493,-2.718,-18.211,16,14,15,6,1,5,0,454,624,72.76,4,16.666666666666664
2013,6,6,19,GC,-11.112,-6.823,-17.935000000000002,14,15,14,6,2,4,0,523,592,88.34,8,33.33333333333333
2013,6,6,20,GWS,-16.594,-26.705,-43.299,17,17,17,6,0,6,0,510,792,64.39,0,0
2013,7,7,1,Adel,1.858,8.296,10.154,10,4,8,7,3,4,0,715,596,119.97,12,42.857142857142854
2013,7,7,2,Bris,-12.399,-8.051,-20.45,15,16,15,7,2,5,0,551,757,72.79,8,28.57142857142857
2013,7,7,3,Carl,4.835,0.037,4.872,8,12,11,7,3,4,0,697,627,111.16,12,42.857142857142854
2013,7,7,4,Coll,6.14,6.011,12.151,5,6,5,7,4,3,0,674,709,95.06,16,57.14285714285714
2013,7,7,5,Ess,13.649,5.825,19.474,2,7,3,7,6,1,0,827,546,151.47,24,85.71428571428571
2013,7,7,6,Frem,-2.425,13.848,11.423000000000002,12,1,6,7,5,2,0,638,555,114.95,20,71.42857142857143
2013,7,7,7,Geel,13.034,7.824,20.858,3,5,2,7,7,0,0,799,658,121.43,28,100
2013,7,7,8,Haw,20.136,9.443,29.579,1,3,1,7,6,1,0,804,613,131.16,24,85.71428571428571
2013,7,7,9,NM,9.905,-1.694,8.210999999999999,4,13,10,7,3,4,0,752,687,109.46,12,42.857142857142854
2013,7,7,10,Melb,-20.915,-28.458,-49.373,18,17,18,7,1,6,0,525,954,55.03,4,14.285714285714285
2013,7,7,11,Port,-0.939,4.627,3.6879999999999997,11,10,12,7,5,2,0,729,593,122.93,20,71.42857142857143
2013,7,7,12,Rich,5.222,4.646,9.868,7,9,9,7,4,3,0,700,649,107.86,16,57.14285714285714
2013,7,7,13,St K,-2.726,3.203,0.47699999999999987,13,11,13,7,2,5,0,607,635,95.59,8,28.57142857142857
2013,7,7,14,Syd,2.586,10.74,13.326,9,2,4,7,5,2,0,730,602,121.26,20,71.42857142857143
2013,7,7,15,WC,5.364,5.534,10.898,6,8,7,7,3,4,0,744,661,112.56,12,42.857142857142854
2013,7,7,16,WB,-15.117,-6.56,-21.677,16,15,16,7,1,6,0,551,775,71.1,4,14.285714285714285
2013,7,7,19,GC,-10.447,-5.134,-15.581,14,14,14,7,3,4,0,637,646,98.61,12,42.857142857142854
2013,7,7,20,GWS,-17.761,-30.137,-47.897999999999996,17,18,17,7,0,7,0,562,979,57.41,0,0
2013,8,8,1,Adel,2.699,9.532,12.231,9,3,6,8,4,4,0,802,643,124.73,16,50
2013,8,8,2,Bris,-10.31,-5.956,-16.266000000000002,15,15,15,8,3,5,0,647,843,76.75,12,37.5
2013,8,8,3,Carl,5.769,0.682,6.4510000000000005,7,12,11,8,4,4,0,806,718,112.26,16,50
2013,8,8,4,Coll,6.654,5.58,12.234,5,7,5,8,5,3,0,776,805,96.4,20,62.5
2013,8,8,5,Ess,11.553,3.736,15.289000000000001,3,9,4,8,6,2,0,913,642,142.21,24,75
2013,8,8,6,Frem,-0.51,15.952,15.442,11,1,3,8,5,2,1,708,625,113.28,22,68.75
2013,8,8,7,Geel,13.465,7.31,20.775,2,5,2,8,7,1,0,895,760,117.76,28,87.5
2013,8,8,8,Haw,19.333,10.147,29.479999999999997,1,2,1,8,7,1,0,944,670,140.9,28,87.5
2013,8,8,9,NM,9.772,-2.244,7.5280000000000005,4,13,10,8,3,5,0,840,777,108.11,12,37.5
2013,8,8,10,Melb,-20.885,-28.04,-48.925,18,17,18,8,1,7,0,597,1060,56.32,4,12.5
2013,8,8,11,Port,-1.583,3.693,2.1100000000000003,12,10,12,8,5,3,0,820,702,116.81,20,62.5
2013,8,8,12,Rich,4.804,4.617,9.421,8,8,8,8,5,3,0,806,721,111.79,20,62.5
2013,8,8,13,St K,-3.961,2.363,-1.5979999999999999,13,11,13,8,2,6,0,654,722,90.58,8,25
2013,8,8,14,Syd,0.481,8.825,9.306,10,4,9,8,5,2,1,800,672,119.05,22,68.75
2013,8,8,15,WC,5.915,5.667,11.582,6,6,7,8,4,4,0,834,749,111.35,16,50
2013,8,8,16,WB,-14.554,-6.833,-21.387,16,16,16,8,1,7,0,612,868,70.51,4,12.5
2013,8,8,19,GC,-10.175,-5.697,-15.872,14,14,14,8,4,4,0,730,707,103.25,16,50
2013,8,8,20,GWS,-18.465,-29.334,-47.799,17,18,17,8,0,8,0,619,1119,55.32,0,0
2013,9,9,1,Adel,5.767,8.556,14.323,7,4,7,9,5,4,0,927,767,120.86,20,55.55555555555556
2013,9,9,2,Bris,-10.331,-7.22,-17.551,15,16,15,9,3,6,0,732,941,77.79,12,33.33333333333333
2013,9,9,3,Carl,7.033,0.702,7.735,6,11,8,9,5,4,0,904,803,112.58,20,55.55555555555556
2013,9,9,4,Coll,3.07,3.683,6.753,8,9,10,9,5,4,0,831,907,91.62,20,55.55555555555556
2013,9,9,5,Ess,10.864,6.436,17.3,3,7,3,9,7,2,0,1004,704,142.61,28,77.77777777777779
2013,9,9,6,Frem,-0.692,16.945,16.253,11,1,4,9,6,2,1,838,665,126.02,26,72.22222222222221
2013,9,9,7,Geel,13.775,7.839,21.614,2,5,2,9,8,1,0,1011,828,122.1,32,88.88888888888889
2013,9,9,8,Haw,18.198,9.304,27.502000000000002,1,3,1,9,8,1,0,1062,762,139.37,32,88.88888888888889
2013,9,9,9,NM,10.748,-5.313,5.435,4,14,11,9,3,6,0,964,902,106.87,12,33.33333333333333
2013,9,9,10,Melb,-21.879,-27.857,-49.736000000000004,18,17,17,9,1,8,0,637,1190,53.53,4,11.11111111111111
2013,9,9,11,Port,-2.112,3.383,1.271,12,10,12,9,5,4,0,888,818,108.56,20,55.55555555555556
2013,9,9,12,Rich,2.104,5.306,7.41,10,8,9,9,5,4,0,868,812,106.9,20,55.55555555555556
2013,9,9,13,St K,-4.604,0.594,-4.01,13,12,13,9,2,7,0,755,832,90.75,8,22.22222222222222
2013,9,9,14,Syd,2.379,12.41,14.789,9,2,6,9,6,2,1,902,727,124.07,26,72.22222222222221
2013,9,9,15,WC,8.208,7.613,15.821000000000002,5,6,5,9,5,4,0,989,804,123.01,20,55.55555555555556
2013,9,9,16,WB,-12.786,-6.19,-18.976,16,15,16,9,2,7,0,722,969,74.51,8,22.22222222222222
2013,9,9,19,GC,-9.332,-4.562,-13.894000000000002,14,13,14,9,4,5,0,822,825,99.64,16,44.44444444444444
2013,9,9,20,GWS,-20.411,-31.627,-52.038,17,18,18,9,0,9,0,674,1274,52.9,0,0
2013,10,10,1,Adel,4.579,9.644,14.222999999999999,8,3,6,10,5,5,0,986,833,118.37,20,50
2013,10,10,2,Bris,-12.38,-8.328,-20.708,15,16,16,10,3,7,0,783,1041,75.22,12,30
2013,10,10,3,Carl,7.213,1.44,8.653,5,11,11,10,6,4,0,1052,857,122.75,24,60
2013,10,10,4,Coll,4.177,5.732,9.908999999999999,9,8,10,10,6,4,0,931,958,97.18,24,60
2013,10,10,5,Ess,10.198,4.067,14.265,4,9,5,10,7,3,0,1075,819,131.26,28,70
2013,10,10,6,Frem,-1.781,18.134,16.353,11,1,4,10,7,2,1,904,724,124.86,30,75
2013,10,10,7,Geel,15.181,6.96,22.141,2,5,2,10,9,1,0,1134,899,126.14,36,90
2013,10,10,8,Haw,19.578,8.632,28.21,1,4,1,10,9,1,0,1205,810,148.77,36,90
2013,10,10,9,NM,14.538,-2.602,11.936,3,12,8,10,4,6,0,1097,967,113.44,16,40
2013,10,10,10,Melb,-21.206,-29.238,-50.444,18,17,17,10,1,9,0,685,1333,51.39,4,10
2013,10,10,11,Port,-4.592,3.748,-0.8439999999999994,12,10,12,10,5,5,0,946,885,106.89,20,50
2013,10,10,12,Rich,3.245,6.942,10.187000000000001,10,6,9,10,6,4,0,971,874,111.1,24,60
2013,10,10,13,St K,-7.315,-3.195,-10.51,13,13,13,10,2,8,0,820,965,84.97,8,20
2013,10,10,14,Syd,4.748,13.076,17.824,7,2,3,10,7,2,1,1017,798,127.44,30,75
2013,10,10,15,WC,6.572,6.472,13.044,6,7,7,10,5,5,0,1051,907,115.88,20,50
2013,10,10,16,WB,-13.152,-3.71,-16.862,16,14,15,10,3,7,0,789,1027,76.83,12,30
2013,10,10,19,GC,-8.454,-5.968,-14.422,14,15,14,10,4,6,0,893,948,94.2,16,40
2013,10,10,20,GWS,-21.148,-31.808,-52.956,17,18,18,10,0,10,0,728,1422,51.2,0,0
2013,11,11,1,Adel,3.223,5.643,8.866,10,6,10,11,5,6,0,1036,960,107.92,20,45.45454545454545
2013,11,11,2,Bris,-11.837,-8.871,-20.708,15,16,16,10,3,7,0,783,1041,75.22,12,30
2013,11,11,3,Carl,6.089,3.133,9.222000000000001,6,11,9,11,6,5,0,1124,934,120.34,24,54.54545454545454
2013,11,11,4,Coll,4.779,6.899,11.678,8,4,6,11,7,4,0,1053,997,105.62,28,63.63636363636363
2013,11,11,5,Ess,8.505,5.191,13.696000000000002,5,8,5,11,8,3,0,1152,891,129.29,32,72.72727272727273
2013,11,11,6,Frem,-1.238,17.591,16.353,11,1,4,10,7,2,1,904,724,124.86,30,75
2013,11,11,7,Geel,16.752,5.01,21.762,2,9,3,11,10,1,0,1291,997,129.49,40,90.9090909090909
2013,11,11,8,Haw,20.121,8.089,28.21,1,3,1,10,9,1,0,1205,810,148.77,36,90
2013,11,11,9,NM,9.411,-1.432,7.978999999999999,3,13,11,11,4,7,0,1148,1033,111.13,16,36.36363636363637
2013,11,11,10,Melb,-22.373,-29.839,-52.212,18,17,17,11,1,10,0,724,1455,49.76,4,9.090909090909092
2013,11,11,11,Port,-4.05,3.206,-0.8439999999999999,12,10,12,10,5,5,0,946,885,106.89,20,50
2013,11,11,12,Rich,3.788,6.399,10.187,9,5,8,10,6,4,0,971,874,111.1,24,60
2013,11,11,13,St K,-6.453,-2.588,-9.041,13,14,13,11,2,9,0,900,1049,85.8,8,18.181818181818183
2013,11,11,14,Syd,8.749,14.433,23.182000000000002,4,2,2,11,8,2,1,1144,848,134.91,34,77.27272727272727
2013,11,11,15,WC,5.966,5.609,11.575,7,7,7,11,6,5,0,1135,987,114.99,24,54.54545454545454
2013,11,11,16,WB,-12.609,-4.253,-16.862000000000002,16,15,15,10,3,7,0,789,1027,76.83,12,30
2013,11,11,19,GC,-9.624,-0.841,-10.465,14,12,14,11,5,6,0,959,999,96,20,45.45454545454545
2013,11,11,20,GWS,-19.198,-33.378,-52.576,17,18,18,11,0,11,0,826,1579,52.31,0,0
2013,12,12,1,Adel,2.517,3.579,6.096,10,9,11,12,5,7,0,1108,1070,103.55,20,41.66666666666667
2013,12,12,2,Bris,-11.782,-8.006,-19.788,15,16,16,11,3,8,0,829,1127,73.56,12,27.27272727272727
2013,12,12,3,Carl,5.266,3.187,8.453,8,10,9,12,6,6,0,1211,1036,116.89,24,50
2013,12,12,4,Coll,3.577,6.374,9.951,9,5,8,12,8,4,0,1152,1062,108.47,32,66.66666666666666
2013,12,12,5,Ess,8.589,5.923,14.512,5,6,5,12,9,3,0,1267,963,131.57,36,75
2013,12,12,6,Frem,-2.103,17.535,15.432,11,1,4,11,8,2,1,990,770,128.57,34,77.27272727272727
2013,12,12,7,Geel,17.089,4.673,21.762,2,8,3,11,10,1,0,1291,997,129.49,40,90.9090909090909
2013,12,12,8,Haw,20.067,8.912,28.979,1,3,1,11,10,1,0,1307,897,145.71,40,90.9090909090909
